image_path,final_caption
../data/chatheads/2282.png,"Knight of Ardougne: Human, male, a beard, a helmet, glasses, found in East Ardougne"
../data/chatheads/2283.png,"Knight of the Lion: Ghost, a goatee, a helmet, glasses, found in Hallowed Sepulchre"
../data/chatheads/2284.png,"Knight of the Owl: Ghost, a goatee, a mask, glasses, found in Hallowed Sepulchre"
../data/chatheads/2285.png,"Knight of the Unicorn: Ghost, a goatee, a helmet, glasses, a cape, found in Hallowed Sepulchre"
../data/chatheads/2286.png,"Knight of the Wolf: Ghost, a goatee, a mask, glasses, a cape, found in Hallowed Sepulchre"
../data/chatheads/2287.png,"Knight of Varlamore: Human, male, a beard, a helmet, glasses, found in Varrock Square"
../data/chatheads/2288.png,"Knight of Varlamore: Human, male, a beard, a crown, found in Kourend Castle"
../data/chatheads/2289.png,"Koanee: Human, female, red hair, a helmet, glasses, found in Ruins of Unkah"
../data/chatheads/2290.png,"Koftik: Human, male, a beard, a hood, glasses, found in Underground Pass West Ardougne"
../data/chatheads/2291.png,"Konar quo Maten: Kahlith, female, a goatee, unnatural hair, a mask, found in Mount Karuulm"
../data/chatheads/2292.png,"Konoo: Human, male, a beard, a hat, glasses, found in Hosidius"
../data/chatheads/2293.png,"Korgan: Dwarf, male, a beard, brown hair, found in Deepfin Point"
../data/chatheads/2294.png,"Kormar quo Maten: Kahlith, male, a goatee, a mask, glasses, found in Karuulm Slayer Dungeon"
../data/chatheads/2295.png,"Kortan: Human, male, a beard, found in East Ardougne"
../data/chatheads/2296.png,"Koschei the Deathless: Human, male, a beard, a helmet, glasses, found in ? (edit)"
../data/chatheads/2298.png,"Kragen: Human, male, a beard, a hat, found in Hemenster"
../data/chatheads/2299.png,"Kragin: Dwarf, male, a beard, red hair, found in Charred Dungeon"
../data/chatheads/2300.png,"Krato: Human, male, a mustache, a hat, found in Library Historical Archive"
../data/chatheads/2302.png,"Kruk: Monkey, a mask, glasses, found in Ape Atoll"
../data/chatheads/2304.png,"Krystilia: Human, female, a hat, found in Edgeville guardhouse"
../data/chatheads/2306.png,"Kupus Varza: Human, male, a beard, blonde hair, a hat, glasses, found in Cabbage patch north of Port Sarim"
../data/chatheads/2307.png,"Kuradal: Human, female, red hair, glasses, found in Shilo Village"
../data/chatheads/2308.png,"Kurt: Human, male, found in Slepe"
../data/chatheads/2309.png,"Kylie Minnow: Human, female, brown hair, a hat, glasses, found in Fishing Guild"
../data/chatheads/2310.png,"Lacey: Human, female, brown hair, glasses, found in Mansion in a faraway island."
../data/chatheads/2311.png,"Lady Carys Hefin: Elf, female, a goatee, a helmet, glasses, found in Prifddinas"
../data/chatheads/2312.png,"Lady Crombwick: Human, female, found in Slepe"
../data/chatheads/2313.png,"Lady Ffion Meilyr: Elf, female, found in Prifddinas"
../data/chatheads/2314.png,"Lady Keli: Human, female, glasses, found in Draynor jail"
../data/chatheads/2315.png,"Lady Nadezhda Shadum: Vampyre, female, a goatee, a mask, found in West Darkmeyer"
../data/chatheads/2316.png,"Lady Servil: Human, female, a cape, found in Fight Arena"
../data/chatheads/2318.png,"Lady Table: Human, female, brown hair, glasses, found in Temple Knight Training Grounds"
../data/chatheads/2319.png,"Lady Tangwen Trahaearn: Elf, female, glasses, found in Prifddinas"
../data/chatheads/2320.png,"Lady Vulcana Lovakengj: Dwarf, female, a beard, brown hair, found in Lovakengj"
../data/chatheads/2321.png,"Lahsram: Human, male, a goatee, found in Slepe"
../data/chatheads/2322.png,"Laidee Gnonock: Gnome, male, found in Outside of the Warrior's Guild"
../data/chatheads/2323.png,"Lalli: Troll, male, a goatee, a helmet, glasses, found in Golden Apple Tree"
../data/chatheads/2326.png,"Lammy Langle: Gnome, male, a beard, a hood, glasses, found in Hosidius"
../data/chatheads/2327.png,"Lan the Butcher: Human, male, a goatee, brown hair, a hat, found in Land's End"
../data/chatheads/2328.png,"Lanthus: Human, male, a beard, glasses, found in Castle Wars"
../data/chatheads/2329.png,"Lara: Human, female, brown hair, a hat, found in North of Castle Wars"
../data/chatheads/2333.png,"Large zombie monkey: Monkey, a mask, glasses, found in Ape Atoll"
../data/chatheads/2334.png,"Larran: Ghost, male, a hat, glasses, found in North-east of the Chaos Temple"
../data/chatheads/2335.png,"Larrissa: Human, female, found in Lighthouse"
../data/chatheads/2336.png,"Larry: Human, male, a goatee, found in Ardougne Zoo , Lumbridge"
../data/chatheads/2337.png,"Larry: Human, male, a beard, red hair, found in Falador"
../data/chatheads/2339.png,"Larry: Human, male, a goatee, found in Falador"
../data/chatheads/2340.png,"Larry: Human, male, found in Wilderness"
../data/chatheads/2341.png,"Larry Leprechaun: Leprechaun, male, a hat, glasses, found in Al Kharid"
../data/chatheads/2342.png,"Larxus: Human, male, found in Champions' Guild basement"
../data/chatheads/2343.png,"Lasenna Rasputin: Vampyre, female, a goatee, a mask, found in North Darkmeyer"
../data/chatheads/2344.png,"Lassin: Dwarf, female, a goatee, unnatural hair, a hat, glasses, found in Northern Tundras , Wintertodt"
../data/chatheads/2345.png,"Latlink Fastbell: Gnome, female, a beard, a hood, glasses, found in Farming Guild"
../data/chatheads/2346.png,"Launa: Human, female, a beard, glasses, found in Entrance to Tolna's rift"
../data/chatheads/2347.png,"Lauretta: Human, female, glasses, found in Ruins of Unkah"
../data/chatheads/2348.png,"Lavinia: Human, female, unnatural hair, found in Civitas illa Fortis"
../data/chatheads/2349.png,"Layleen: Human, female, brown hair, glasses, found in Tai Bwo Wannai"
../data/chatheads/2350.png,"Lazim: Human, male, glasses, found in Enakhra's Temple"
../data/chatheads/2351.png,"Lazy cat: Cat, a mask, glasses, found in Gertrude"
../data/chatheads/2352.png,"LazyLaura94: Human, female, red hair, a hat, found in ? (edit)"
../data/chatheads/2353.png,"Le-sabrè: Werewolf, female, found in Canifis"
../data/chatheads/2354.png,"Lead Navigator: Human, male, brown hair, a hat, glasses, found in Digsite"
../data/chatheads/2356.png,"League Navigator: Human, male, a beard, a hood, glasses, found in Quetzacalli Gorge"
../data/chatheads/2357.png,"League Tutor: Unknown, a goatee, a mask, glasses, a cape, found in Catherby"
../data/chatheads/2358.png,"Leagues Assistant: red hair, a helmet, glasses, found in Lumbridge Castle"
../data/chatheads/2359.png,"Leagues Assistant: Unknown, a beard, a mask, glasses, a cape, found in Lumbridge"
../data/chatheads/2360.png,"Leagues Assistant: Human, female, a hat, found in Kourend Castle"
../data/chatheads/2361.png,"Leagues Tutor: Human, male, a beard, red hair, a hood, found in Lumbridge"
../data/chatheads/2362.png,"Leagues Tutor: Human, male, a beard, red hair, a hood, found in Lumbridge"
../data/chatheads/2363.png,"Leagues Tutor: Human, male, a hat, glasses, a cape, found in Lumbridge"
../data/chatheads/2364.png,"Leagues Tutor: Human, male, a beard, a hood, glasses, found in Lumbridge"
../data/chatheads/2365.png,"Leagues Tutor: Human, male, a goatee, a hat, found in Kourend Castle"
../data/chatheads/2366.png,"Leatherworker: Human, female, found in Ranging Guild"
../data/chatheads/2367.png,"'Lecherous' Lee: Human, male, a beard, glasses, found in Pirates' Cove"
../data/chatheads/2368.png,"Lector Gura: Human, male, a beard, red hair, a mask, glasses, found in Slepe church"
../data/chatheads/2370.png,"Leela: Human, female, a helmet, glasses, found in Draynor Village"
../data/chatheads/2371.png,"Leela: Human, female, found in Hosidius"
../data/chatheads/2372.png,"Leenz: Human, female, black hair, found in Port Piscarilius"
../data/chatheads/2373.png,"Leff: Tortugan, a goatee, a hat, glasses, found in The Summer Shore"
../data/chatheads/2374.png,"Legends' Guard: Human, a goatee, a helmet, glasses, found in Legends' Guild"
../data/chatheads/2375.png,"Leke quo Keran: Kahlith, a goatee, a mask, glasses, found in Great Kourend"
../data/chatheads/2376.png,"Lelia: Human, female, brown hair, a helmet, glasses, found in Fortis Colosseum"
../data/chatheads/2378.png,"Lenny: Human, male, found in North of Prifddinas"
../data/chatheads/2379.png,"Lensa: Human, female, found in Jatizso Streets"
../data/chatheads/2380.png,"Lenwe: Elf, male, glasses, found in Prifddinas"
../data/chatheads/2381.png,"Lenyig Karna: Vampyre, male, a goatee, a mask, found in North Darkmeyer"
../data/chatheads/2382.png,"Leo: Human, male, a beard, a helmet, glasses, found in Gravedigger Random event Location"
../data/chatheads/2383.png,"Leo: Human, male, glasses, found in Bazaar , Civitas illa Fortis"
../data/chatheads/2384.png,"Leon: Human, male, glasses, found in Aleck's Hunter Emporium."
../data/chatheads/2385.png,"Lesser Fanatic: Human, male, found in Edgeville"
../data/chatheads/2390.png,"Liam: Human, male, a beard, glasses, found in East of Burgh de Rott"
../data/chatheads/2391.png,"Librarian: Dwarf, male, a beard, glasses, found in Keldagrim Library"
../data/chatheads/2392.png,"Lidio: Human, male, a beard, a helmet, glasses, found in On the ground floor [ UK ] 1 st floor [ US ] of the Warriors' Guild"
../data/chatheads/2393.png,"Lieutenant: a cape, found in Chasm of Fire entrance"
../data/chatheads/2394.png,"Lieutenant Schepbur: Gnome, male, a beard, brown hair, a hood, glasses, found in Khazard Battlefield"
../data/chatheads/2395.png,"Lieve McCracken: Human, female, red hair, glasses, found in Kraken Cove"
../data/chatheads/2400.png,"Lil' Creator: Avatar, a goatee, a mask, glasses, found in Soul Wars"
../data/chatheads/2401.png,"Lil' Zik: Vampyre / Nylocas hybrid, a goatee, a mask, found in Theatre of Blood"
../data/chatheads/2402.png,"Lil'viathan: Unknown, a goatee, a mask, glasses, found in The Leviathan"
../data/chatheads/2403.png,"Lilifang: Elf, female, found in Grand Library"
../data/chatheads/2404.png,"Liliwen: Elf, female, found in Lletya"
../data/chatheads/2405.png,"Lillia: Human, female, a goatee, unnatural hair, a hat, a cape, found in Catacombs of Kourend"
../data/chatheads/2406.png,"Lilly: Human, female, red hair, found in Ground floor of the Warriors' Guild"
../data/chatheads/2407.png,"Lindir: Elf, male, found in Prifddinas"
../data/chatheads/2408.png,"Ling: Human, female, glasses"
../data/chatheads/2409.png,"Lisa: Human, female, a beard, unnatural hair, a hood, found in Ferox Enclave"
../data/chatheads/2410.png,"Lisse Isaakson: Human, female, found in Neitiznot"
../data/chatheads/2412.png,"Litara: Human, female, blonde hair, glasses, found in Barbarian Village"
../data/chatheads/2413.png,"Lithil: Demon, female, a goatee, a hood, glasses, found in Sisterhood Sanctuary"
../data/chatheads/2414.png,"Litlihui, Teoki of Ralos: unnatural hair, glasses, found in Auburn Valley"
../data/chatheads/2415.png,"Little Mo: Human, male, glasses, found in Lumbridge"
../data/chatheads/2416.png,"Little Nightmare: Unknown, a goatee, a mask, glasses, found in The Nightmare"
../data/chatheads/2423.png,"Lleidr Golau: Elf, male, a hood, found in North of Prifddinas"
../data/chatheads/2424.png,"Lliann: Elf, female, a goatee, glasses, found in Prifddinas"
../data/chatheads/2425.png,"Llio: Elf, female, found in Prifddinas"
../data/chatheads/2427.png,"Lobby Cow: Cow, female, a goatee, a helmet, glasses, found in Grim Reaper's mansion"
../data/chatheads/2428.png,"Local Gnome: Gnome, male, a beard, a hood, found in Tree Gnome Village"
../data/chatheads/2429.png,"Locke McScruff: Dog, male, a hat, glasses, found in Aldarin"
../data/chatheads/2430.png,"Locked: a beard, a helmet"
../data/chatheads/2431.png,"Lofu: Monkey, male, a mask, glasses, found in Temple of Marimbo"
../data/chatheads/2432.png,"Logava: Human, female, red hair, found in Hosidius"
../data/chatheads/2433.png,"Logios: Human, male, a goatee, unnatural hair, a hat, found in Library Historical Archive"
../data/chatheads/2434.png,"Logosia: Human, female, a goatee, unnatural hair, a hat, a cape, found in Arceuus Library"
../data/chatheads/2435.png,"Loinur: Dwarf, male, a beard, a hat, glasses, found in Arceuus"
../data/chatheads/2436.png,"Lokar Searunner: Human, male, a beard, glasses, found in Rellekka Docks and Pirates' Cove"
../data/chatheads/2438.png,"Lokraa quo Sihar: Kahlith, a goatee, a mask, glasses, found in Mount Karuulm"
../data/chatheads/2440.png,"Lollk: Dwarf, male, a crown, found in Goblin Cave"
../data/chatheads/2441.png,"Longbow Ben: Human, male, red hair, found in Rusty Anchor Inn"
../data/chatheads/2442.png,"Longhall Bouncer: Human, male, a beard, a helmet, glasses, found in Rellekka"
../data/chatheads/2443.png,"Longramble: Gnome, male, a hat, glasses, found in East of Poison Waste Dungeon entrance"
../data/chatheads/2444.png,"Look-out: Human, female, a beard, a hat, glasses, found in North of the Arceuus Library"
../data/chatheads/2446.png,"Lord Alexei Jovkai: Vampyre, male, a mask, found in South-west Darkmeyer"
../data/chatheads/2447.png,"Baxtorian: Elf, male, a beard, a helmet, glasses, found in Prifddinas"
../data/chatheads/2448.png,"Lord Crombwick: Human, male, a beard, glasses, found in Crombwick Manor"
../data/chatheads/2449.png,"Lord Daquarius: Human, male, brown hair, glasses, found in Taverley Dungeon"
../data/chatheads/2450.png,"Iestin: Elf, male, a mustache, unnatural hair, a mask, glasses, found in Prifddinas"
../data/chatheads/2451.png,"Lord Ieuan Amlodd: Elf, male, a beard, unnatural hair, a helmet, glasses, found in Prifddinas"
../data/chatheads/2452.png,"Lord Iorwerth: Elf, male, a goatee, found in Iorwerth Camp"
../data/chatheads/2453.png,"Lord Kandur Hosidius: Human, male, a beard, brown hair, glasses, found in Hosidius"
../data/chatheads/2454.png,"Lord Marshal Brogan: Human, male, a beard, glasses, a cape, found in Feldip Hills"
../data/chatheads/2455.png,"Lord Mischa Myrmel: Vampyre, male, a goatee, a mask, found in South-west Darkmeyer"
../data/chatheads/2456.png,"Lord Piquan Crwys: Elf, male, a goatee, unnatural hair, a crown, glasses, found in Prifddinas"
../data/chatheads/2457.png,"Lord Rologarth: Zombie, male, a mask, glasses, found in Fenkenstrain's Castle"
../data/chatheads/2458.png,"Lord Shiro Shayzien: Human, male, a goatee, a mask, glasses, found in Shayzien Encampment"
../data/chatheads/2459.png,"Lord Trobin Arceuus: Human, male, a goatee, unnatural hair, a hood, a cape, found in Tower of Magic , Xeric's Lookout (during A Kingdom Divided)"
../data/chatheads/2460.png,"Lorelai: Human, female, brown hair, glasses, found in Warriors' Guild , basement"
../data/chatheads/2461.png,"Lornor quo Narga: Kahlith, a goatee, a mask, glasses, found in Mount Karuulm"
../data/chatheads/2462.png,"Lorraine: Human, female, red hair, found in Port Piscarilius"
../data/chatheads/2477.png,"Louie Legs: Human, male, a beard, brown hair, glasses, found in Al Kharid"
../data/chatheads/2478.png,"Louisa: Human, female, found in Sinclair Mansion"
../data/chatheads/2479.png,"Lovada: Dwarf, female, glasses, found in Lovakengj"
../data/chatheads/2480.png,"Lovakengj Engineer: Dwarf, male, a beard, found in Battlefront"
../data/chatheads/2483.png,"Lowe: Human, male, a helmet, glasses, found in Eastern Varrock"
../data/chatheads/2484.png,"Lowerniel Drakan: Vampyre, male, a goatee, a mask, a cape, found in Castle Drakan"
../data/chatheads/2485.png,"Lubufu: Human, male, a beard, found in Brimhaven"
../data/chatheads/2486.png,"Lucas: Human, male, glasses, found in Outer Fortis"
../data/chatheads/2487.png,"Lucia: Human, female, a beard, blonde hair, glasses, found in Civitas illa Fortis"
../data/chatheads/2488.png,"Lucien: male, a beard, a helmet, glasses, found in East Ardougne"
../data/chatheads/2489.png,"Lucius: a mask, glasses, found in ? (edit)"
../data/chatheads/2490.png,"Lucrezia: Human, female, red hair, glasses, found in Moonrise Brewery and Winery"
../data/chatheads/2491.png,"Lucy: Human, female, red hair, found in North-east Falador"
../data/chatheads/2492.png,"Luke: Human, male, glasses, found in Shipyard"
../data/chatheads/2493.png,"Lumberjack Leif: Human, male, a beard, found in Miscellania"
../data/chatheads/2494.png,"Lumbridge Cow: Cow, female, a goatee, a helmet, glasses, found in Lumbridge"
../data/chatheads/2495.png,"Lumbridge Guide: Human, male, a beard, glasses, found in Lumbridge"
../data/chatheads/2496.png,"Lumbridge Sheep: Sheep, a hood, found in Lumbridge"
../data/chatheads/2497.png,"Lumdo: Gnome, male, a beard, a hood, found in Ape Atoll , Crash Island"
../data/chatheads/2498.png,"Lumiere: Vampyre, male, a beard, a helmet, glasses, found in Sisterhood Sanctuary"
../data/chatheads/2499.png,"Luminata: Human, female, a mask, found in Burgh de Rott"
../data/chatheads/2500.png,"Lumo: Gnome, male, a beard, a hood, glasses, found in Ape Atoll"
../data/chatheads/2502.png,"Lunami: Human, female, glasses, found in Auburnvale"
../data/chatheads/2503.png,"Lundail: Human, male, a beard, found in Mage Arena bank"
../data/chatheads/2504.png,"Lunderwin: Fairy, female, glasses, found in Zanaris market"
../data/chatheads/2505.png,"Lurgon: Dorgeshuun, male, a hat, glasses, found in Dorgesh-Kaan"
../data/chatheads/2506.png,"Luscion: Human, male, a beard, brown hair, found in Burgh de Rott"
../data/chatheads/2507.png,"Luthas: Human, male, a beard, brown hair, a mask, glasses, found in Musa Point"
../data/chatheads/2509.png,"Lutwidge: Human, male, a goatee, found in Myths' Guild"
../data/chatheads/2512.png,"Lyra: Human, female, unnatural hair, a hood, found in North-west of Port Phasmatys"
../data/chatheads/2513.png,"Mac: Human, male, a beard, blonde hair, found in Mac's island"
../data/chatheads/2516.png,"mad melvin96: Human, male, a beard, a helmet, glasses, found in Hallowed Sepulchre"
../data/chatheads/2517.png,"Mad skavid: Skavid, male, a mustache, a mask, found in Skavid caves"
../data/chatheads/2518.png,"Madam Sikaro: Human, female, unnatural hair, a hat, found in Ferox Enclave Dungeon"
../data/chatheads/2519.png,"Madame Caldarium: Human, female, a goatee, a helmet, glasses, found in Corsair Cove"
../data/chatheads/2520.png,"Madison: Human, female, brown hair, glasses, found in Port Roberts"
../data/chatheads/2521.png,"Maedhros: Elf, male, glasses, found in Grand Library"
../data/chatheads/2522.png,"Maeglin: Elf, male, glasses, found in Prifddinas"
../data/chatheads/2523.png,"Mag: Tortugan, a goatee, a mask, glasses, found in The Summer Shore"
../data/chatheads/2524.png,"Mage (easy): Human, female, unnatural hair, a hood, glasses, found in East of Paterdomus"
../data/chatheads/2525.png,"Mage of Zamorak: Human, male, a beard, red hair, glasses, found in South Wilderness mine"
../data/chatheads/2526.png,"Mage of Zamorak: Human, male, a cape, found in Ourania Cave"
../data/chatheads/2527.png,"Magic combat tutor: Human, female, brown hair, a hat, glasses, found in Lumbridge"
../data/chatheads/2528.png,"Magic Instructor: Human, male, a beard, unnatural hair, a hat, glasses, found in Tutorial Island"
../data/chatheads/2529.png,"Magnus Gram: Human, male, a beard, brown hair, found in Jatizso"
../data/chatheads/2530.png,"Mahtan: Elf, male, glasses, found in Prifddinas"
../data/chatheads/2531.png,"Maid: Human, female, found in Player-owned house or Servants' Guild"
../data/chatheads/2532.png,"Mairin: Merfolk, female, a mask, glasses, found in Underwater"
../data/chatheads/2533.png,"Maisa: Human, female, a beard, glasses, found in Sophanem Dungeon"
../data/chatheads/2534.png,"Major Attack: Human, male, a beard, a helmet, glasses, found in Barbarian Assault tutorial"
../data/chatheads/2535.png,"Major Collect: Human, male, a beard, a helmet, glasses, found in Barbarian Assault tutorial"
../data/chatheads/2536.png,"Major Defend: Human, male, a beard, a helmet, glasses, found in Barbarian Assault tutorial"
../data/chatheads/2537.png,"Major Heal: Human, male, a beard, a helmet, glasses, found in Barbarian Assault tutorial"
../data/chatheads/2538.png,"Makeover Mage: Human, a beard, brown hair, a hat, glasses, found in South-west of Falador"
../data/chatheads/2539.png,"Mako: Human, male, a beard, brown hair, a mask"
../data/chatheads/2540.png,"Malak: Vampyre, male, found in Hair of the Dog"
../data/chatheads/2541.png,"Malcolm: Ghost, male, glasses, found in Farm west of Port Phasmatys"
../data/chatheads/2544.png,"Male slave: Human, male, a beard, brown hair, glasses, found in Desert Mining Camp"
../data/chatheads/2547.png,"Malignius Mortifer: Human, male, a beard, a helmet, glasses, found in South of Falador"
../data/chatheads/2548.png,"Mallak quo Keran: Kahlith, a goatee, a mask, glasses, found in Mount Karuulm"
../data/chatheads/2549.png,"Mama: Human, female, glasses, found in Mos Le'Harmless"
../data/chatheads/2550.png,"Mamma Bufetta: Human, female, a beard, unnatural hair, glasses, found in Tai Bwo Wannai"
../data/chatheads/2551.png,"Man: Werewolf, male, glasses, found in Canifis"
../data/chatheads/2552.png,"Man: Human, male, found in Catacombs of Kourend"
../data/chatheads/2553.png,"Man: Human, male, found in Hosidius vinery"
../data/chatheads/2554.png,"Man: Human, a beard, unnatural hair, a mask, glasses, found in Morytania Spider Cave"
../data/chatheads/2556.png,"Man: Human, male, a beard, brown hair, found in The Warrens"
../data/chatheads/2557.png,"Man: Human, male, a beard, brown hair, a mask, glasses, found in West Ardougne"
../data/chatheads/2558.png,"Manauia: Human, female, brown hair, found in Darkfrost base camp"
../data/chatheads/2559.png,"Mandrith: Human, male, a beard, a helmet, glasses, found in Resource Area"
../data/chatheads/2560.png,"Mandy: Human, female, red hair, found in Mansion in a faraway island."
../data/chatheads/2562.png,"Manni the Reveller: Human, male, a beard, a mask, found in Rellekka Longhall Bar"
../data/chatheads/2564.png,"Marcellus: Human, male, glasses, found in Locus Oasis"
../data/chatheads/2565.png,"Marcus: Human, male, glasses, found in Auburnvale"
../data/chatheads/2566.png,"Marfet: Human, male, found in Varrock Museum"
../data/chatheads/2567.png,"Maria Gadderanks: Human, female, glasses, found in North Darkmeyer"
../data/chatheads/2568.png,"Maria Gunnars: Human, female, brown hair, a hood, glasses, found in Rellekka docks"
../data/chatheads/2569.png,"Mariah: Human, female, glasses, found in Hosidius"
../data/chatheads/2570.png,"Marika: Human, female, a hat, glasses, found in South Falador Farm"
../data/chatheads/2571.png,"Marina Kebbit-Monkfish: Merfolk, a goatee, brown hair, glasses, found in Varies"
../data/chatheads/2573.png,"Marisi: Human, female, brown hair, glasses, found in Hosidius"
../data/chatheads/2574.png,"Marissa: Human, female, red hair, found in Varrock Palace"
../data/chatheads/2575.png,"Marius: Human, male, a beard, brown hair, glasses, found in Burgh de Rott"
../data/chatheads/2576.png,"Marius: Human, male, red hair, found in ? (edit)"
../data/chatheads/2577.png,"Marius Giste: Human, male, a beard, found in Varrock Museum"
../data/chatheads/2578.png,"Mark: Human, male, found in Port Piscarilius"
../data/chatheads/2580.png,"Market Guard: a helmet, glasses, found in Port Roberts"
../data/chatheads/2581.png,"Market seller: Human, male, a beard, a helmet, glasses, found in Pollnivneach"
../data/chatheads/2582.png,"Markog: Dorgeshuun, male, unnatural hair, a hood, glasses, found in Dorgesh-Kaan market"
../data/chatheads/2584.png,"Marla: Human, female, glasses, found in Port Roberts"
../data/chatheads/2585.png,"Marley: Human, male, red hair, found in Edgeville , in the ruins south of bank"
../data/chatheads/2586.png,"Marlo: Human, male, a beard, brown hair, glasses, found in Varrock"
../data/chatheads/2587.png,"Marm: Tortugan, a goatee, a mask, glasses, found in Port Roberts"
../data/chatheads/2588.png,"Marmor quo Narga: Kahlith, a goatee, a mask, glasses, found in Mount Karuulm"
../data/chatheads/2589.png,"Marsha: Human, female, a beard, glasses, found in Blue Moon Inn"
../data/chatheads/2590.png,"Marten: Human, male, a goatee, found in Ferox Enclave"
../data/chatheads/2591.png,"Martha Rehnison: Human, female, found in West Ardougne"
../data/chatheads/2592.png,"Martin Holt: Human, male, a beard, glasses, found in Kingstown"
../data/chatheads/2593.png,"Martin the Master Gardener: Human, male, a beard, a hat, glasses, found in Draynor Village"
../data/chatheads/2594.png,"Martin Thwait: Human, male, brown hair, glasses, a cape, found in Rogues' Den"
../data/chatheads/2595.png,"Martina Scorsby: Human, female, a hat, found in Varrock church"
../data/chatheads/2597.png,"Marwolaeth Dawnsio: Elf, female, found in Gwenith"
../data/chatheads/2598.png,"Mary: Human, female, found in Varrock"
../data/chatheads/2599.png,"Mary: Human, female, blonde hair, found in Farm south of Farming Guild"
../data/chatheads/2600.png,"Mary: Human, female, found in Sinclair Mansion"
../data/chatheads/2601.png,"Masked Figure: Human, male, a beard, a hood, glasses, found in Port Roberts"
../data/chatheads/2603.png,"Master Chef: Human, male, a beard, found in Tutorial Island"
../data/chatheads/2604.png,"Master Crafter: Human, male, a mustache, glasses, found in Crafting Guild"
../data/chatheads/2605.png,"Master Farmer: Human, male, a beard, a hat, glasses, found in North of East Ardougne Draynor Village Farming Guild Hosidius"
../data/chatheads/2606.png,"Master fisher: Human, male, a beard, found in Fishing Guild"
../data/chatheads/2607.png,"Master Navigator: Human, male, a beard, a helmet, glasses, found in Tutorial Island"
../data/chatheads/2608.png,"Master smithing tutor: Human, male, a beard, found in Varrock"
../data/chatheads/2609.png,"Matilda: Human, female, blonde hair, found in Etceteria Market"
../data/chatheads/2610.png,"Matthew: Human, male, glasses, found in Thammaron's throne room"
../data/chatheads/2611.png,"Matthias: Human, male, a goatee, found in Piscatoris falconry area"
../data/chatheads/2612.png,"Mattimeo: Human, male, glasses, found in Fossil Island"
../data/chatheads/2613.png,"Mawnis Burowgar: Human, male, a goatee, a helmet, glasses, found in Neitiznot"
../data/chatheads/2614.png,"Mawrth: Elf, female, found in Lletya"
../data/chatheads/2615.png,"Mayor Hobb: Half Human /Half Sea slug, male, a hat, found in Witchaven"
../data/chatheads/2617.png,"Maz: Squirrel, female, a goatee, brown hair, a crown, glasses, found in Fossil Island"
../data/chatheads/2618.png,"Mazchna: Demon, male, a beard, red hair, a hood, glasses, found in Canifis"
../data/chatheads/2619.png,"Maze Guardian: Golem, a goatee, a helmet, glasses, found in Mage Training Arena"
../data/chatheads/2620.png,"Mazion: Human, male, found in Entrana sandpit"
../data/chatheads/2623.png,"Meaty Aura Logist: Troll, female, a goatee, brown hair, a helmet, glasses, found in Various"
../data/chatheads/2624.png,"Meddwl Ymlaen Llaw: Elf, female, found in North of Prifddinas"
../data/chatheads/2625.png,"Medium catalytic guardian: Rune guardian, a goatee, a hat, glasses, found in Temple of the Eye"
../data/chatheads/2626.png,"Medium elemental guardian: Rune guardian, a goatee, a hat, glasses, found in Temple of the Eye"
../data/chatheads/2627.png,"Medium ninja monkey: Monkey, a mask, glasses, found in Ape Atoll"
../data/chatheads/2628.png,"Meegle: Gnome, male, a beard, glasses, found in Tree Gnome Stronghold"
../data/chatheads/2629.png,"Megan: Human, female, red hair, a hat, glasses, found in North-east Falador"
../data/chatheads/2630.png,"Mehhar: Ghost, male, a helmet, glasses, found in Ruins of Ullek"
../data/chatheads/2631.png,"Meiyerditch citizen: Human, glasses, found in Meiyerditch"
../data/chatheads/2632.png,"Meiyerditch miner: Human, male, glasses, found in Meiyerditch mine"
../data/chatheads/2633.png,"Mekritus A'hara: Human, male, glasses, found in Meiyerditch"
../data/chatheads/2634.png,"Melana Moonlander: Human, female, blonde hair, glasses, found in Lunar Isle"
../data/chatheads/2635.png,"Melee combat tutor: Human, male, a beard, found in Lumbridge"
../data/chatheads/2636.png,"Meleti: Human, male, a beard, found in Library Historical Archive"
../data/chatheads/2637.png,"Melina: Undead, female, unnatural hair, a crown, glasses, found in Port Phasmatys"
../data/chatheads/2638.png,"Melvin: Human, male, a goatee, a helmet, glasses, found in Port Piscarilius"
../data/chatheads/2639.png,"Memory of Seren: a goatee, unnatural hair, a mask, glasses, found in Grand Library"
../data/chatheads/2640.png,"Menaphite Guard: Human, a beard, brown hair, a helmet, glasses, found in Menaphos Gate"
../data/chatheads/2641.png,"Menaphite Leader: Human, male, a beard, a helmet, glasses, a cape, found in Pollnivneach"
../data/chatheads/2642.png,"Mercenary: Human, male, a beard, brown hair, glasses, found in Ferox Enclave"
../data/chatheads/2643.png,"Mercenary: Human, female, brown hair, a hat, glasses, found in Port Roberts"
../data/chatheads/2644.png,"Mercenary: Human, male, a beard, brown hair, a helmet, glasses, found in Ver Sinhaza"
../data/chatheads/2645.png,"Mercy: Human, female, glasses, found in Motherlode Mine"
../data/chatheads/2646.png,"Meredith: Human, female, black hair, found in Grand Exchange"
../data/chatheads/2647.png,"Merlin: Human, male, a beard, unnatural hair, a hat, found in Camelot"
../data/chatheads/2648.png,"Mernia: Merfolk, female, glasses, found in Underwater"
